module_code,presentation_code,assessment_id,assessment_type,assessment_due_day,assessment_weight,student_id,date_submitted,raw_score,submission_delay_days,is_passed
GGG,2013J,37420,CMA,229,0.00,587555,157,100.00,-72,true
GGG,2013J,37420,CMA,229,0.00,587852,153,100.00,-76,true
GGG,2013J,37420,CMA,229,0.00,587975,200,60.00,-29,true
GGG,2013J,37420,CMA,229,0.00,587997,152,100.00,-77,true
GGG,2013J,37420,CMA,229,0.00,588008,217,80.00,-12,true
GGG,2013J,37420,CMA,229,0.00,588014,150,100.00,-79,true
GGG,2013J,37420,CMA,229,0.00,588105,160,100.00,-69,true
GGG,2013J,37420,CMA,229,0.00,588138,158,100.00,-71,true
GGG,2013J,37420,CMA,229,0.00,588233,185,80.00,-44,true
GGG,2013J,37420,CMA,229,0.00,588289,153,100.00,-76,true
GGG,2013J,37420,CMA,229,0.00,588314,227,72.00,-2,true
GGG,2013J,37420,CMA,229,0.00,588363,171,80.00,-58,true
GGG,2013J,37420,CMA,229,0.00,588367,227,80.00,-2,true
GGG,2013J,37420,CMA,229,0.00,588382,158,60.00,-71,true
GGG,2013J,37420,CMA,229,0.00,588391,151,100.00,-78,true
GGG,2013J,37420,CMA,229,0.00,588411,149,100.00,-80,true
GGG,2013J,37420,CMA,229,0.00,588505,186,80.00,-43,true
GGG,2013J,37420,CMA,229,0.00,588522,185,100.00,-44,true
GGG,2013J,37420,CMA,229,0.00,588781,164,100.00,-65,true
GGG,2013J,37420,CMA,229,0.00,588944,182,100.00,-47,true
GGG,2013J,37420,CMA,229,0.00,589048,151,60.00,-78,true
GGG,2013J,37420,CMA,229,0.00,589126,161,100.00,-68,true
GGG,2013J,37420,CMA,229,0.00,589147,224,100.00,-5,true
GGG,2013J,37420,CMA,229,0.00,589377,201,100.00,-28,true
GGG,2013J,37420,CMA,229,0.00,589395,166,100.00,-63,true
GGG,2013J,37420,CMA,229,0.00,589493,149,100.00,-80,true
GGG,2013J,37420,CMA,229,0.00,589507,230,52.00,1,true
GGG,2013J,37420,CMA,229,0.00,589558,157,100.00,-72,true
GGG,2013J,37420,CMA,229,0.00,589690,158,100.00,-71,true
GGG,2013J,37420,CMA,229,0.00,589702,164,100.00,-65,true
GGG,2013J,37420,CMA,229,0.00,589734,159,80.00,-70,true
GGG,2013J,37420,CMA,229,0.00,589744,151,80.00,-78,true
GGG,2013J,37420,CMA,229,0.00,589748,173,80.00,-56,true
GGG,2013J,37420,CMA,229,0.00,589914,172,100.00,-57,true
GGG,2013J,37420,CMA,229,0.00,589990,164,100.00,-65,true
GGG,2013J,37420,CMA,229,0.00,590034,154,80.00,-75,true
GGG,2013J,37420,CMA,229,0.00,590046,157,80.00,-72,true
GGG,2013J,37420,CMA,229,0.00,590147,164,100.00,-65,true
GGG,2013J,37420,CMA,229,0.00,590213,152,60.00,-77,true
GGG,2013J,37420,CMA,229,0.00,590215,149,80.00,-80,true
GGG,2013J,37420,CMA,229,0.00,590248,224,60.00,-5,true
GGG,2013J,37420,CMA,229,0.00,590353,165,80.00,-64,true
GGG,2013J,37420,CMA,229,0.00,590540,229,100.00,0,true
GGG,2013J,37420,CMA,229,0.00,590593,150,100.00,-79,true
GGG,2013J,37420,CMA,229,0.00,590711,159,100.00,-70,true
GGG,2013J,37420,CMA,229,0.00,590764,175,60.00,-54,true
GGG,2013J,37420,CMA,229,0.00,590836,158,100.00,-71,true
GGG,2013J,37420,CMA,229,0.00,590864,154,40.00,-75,true
GGG,2013J,37420,CMA,229,0.00,591179,166,100.00,-63,true
GGG,2013J,37420,CMA,229,0.00,591198,158,100.00,-71,true
GGG,2013J,37420,CMA,229,0.00,591225,185,100.00,-44,true
GGG,2013J,37420,CMA,229,0.00,591243,174,72.00,-55,true
GGG,2013J,37420,CMA,229,0.00,591321,192,40.00,-37,true
GGG,2013J,37420,CMA,229,0.00,591409,207,100.00,-22,true
GGG,2013J,37420,CMA,229,0.00,591549,164,100.00,-65,true
GGG,2013J,37420,CMA,229,0.00,591588,157,92.00,-72,true
GGG,2013J,37420,CMA,229,0.00,591602,178,80.00,-51,true
GGG,2013J,37420,CMA,229,0.00,591804,157,100.00,-72,true
GGG,2013J,37420,CMA,229,0.00,591814,213,80.00,-16,true
GGG,2013J,37420,CMA,229,0.00,591837,224,60.00,-5,true
GGG,2013J,37420,CMA,229,0.00,591849,207,80.00,-22,true
GGG,2013J,37420,CMA,229,0.00,591859,149,60.00,-80,true
GGG,2013J,37420,CMA,229,0.00,591873,202,60.00,-27,true
GGG,2013J,37420,CMA,229,0.00,592056,152,80.00,-77,true
GGG,2013J,37420,CMA,229,0.00,592059,161,100.00,-68,true
GGG,2013J,37420,CMA,229,0.00,592127,164,100.00,-65,true
GGG,2013J,37420,CMA,229,0.00,592245,149,100.00,-80,true
GGG,2013J,37420,CMA,229,0.00,592272,164,80.00,-65,true
GGG,2013J,37420,CMA,229,0.00,592287,222,100.00,-7,true
GGG,2013J,37420,CMA,229,0.00,592361,158,100.00,-71,true
GGG,2013J,37420,CMA,229,0.00,592451,227,100.00,-2,true
GGG,2013J,37420,CMA,229,0.00,592660,171,100.00,-58,true
GGG,2013J,37420,CMA,229,0.00,592737,150,100.00,-79,true
GGG,2013J,37420,CMA,229,0.00,592882,150,40.00,-79,true
GGG,2013J,37420,CMA,229,0.00,593017,224,100.00,-5,true
GGG,2013J,37420,CMA,229,0.00,593127,158,100.00,-71,true
GGG,2013J,37420,CMA,229,0.00,593246,220,100.00,-9,true
GGG,2013J,37420,CMA,229,0.00,593540,160,100.00,-69,true
GGG,2013J,37420,CMA,229,0.00,593546,224,92.00,-5,true
GGG,2013J,37420,CMA,229,0.00,593569,153,80.00,-76,true
GGG,2013J,37420,CMA,229,0.00,593734,158,80.00,-71,true
GGG,2013J,37420,CMA,229,0.00,593819,230,60.00,1,true
GGG,2013J,37420,CMA,229,0.00,593842,151,100.00,-78,true
GGG,2013J,37420,CMA,229,0.00,593858,224,80.00,-5,true
GGG,2013J,37420,CMA,229,0.00,593954,223,80.00,-6,true
GGG,2013J,37420,CMA,229,0.00,594188,150,100.00,-79,true
GGG,2013J,37420,CMA,229,0.00,594196,222,40.00,-7,true
GGG,2013J,37420,CMA,229,0.00,594554,171,100.00,-58,true
GGG,2013J,37420,CMA,229,0.00,594625,157,100.00,-72,true
GGG,2013J,37420,CMA,229,0.00,594745,159,80.00,-70,true
GGG,2013J,37420,CMA,229,0.00,594771,165,80.00,-64,true
GGG,2013J,37420,CMA,229,0.00,594834,149,100.00,-80,true
GGG,2013J,37420,CMA,229,0.00,594901,221,100.00,-8,true
GGG,2013J,37420,CMA,229,0.00,594910,193,100.00,-36,true
GGG,2013J,37420,CMA,229,0.00,594943,213,60.00,-16,true
GGG,2013J,37420,CMA,229,0.00,595185,151,60.00,-78,true
GGG,2013J,37420,CMA,229,0.00,595256,173,100.00,-56,true
GGG,2013J,37420,CMA,229,0.00,595305,149,52.00,-80,true
GGG,2013J,37420,CMA,229,0.00,595335,158,100.00,-71,true
GGG,2013J,37420,CMA,229,0.00,595365,158,60.00,-71,true
GGG,2013J,37420,CMA,229,0.00,595434,157,100.00,-72,true
GGG,2013J,37420,CMA,229,0.00,595440,166,100.00,-63,true
GGG,2013J,37420,CMA,229,0.00,595474,168,100.00,-61,true
GGG,2013J,37420,CMA,229,0.00,595496,151,100.00,-78,true
GGG,2013J,37420,CMA,229,0.00,595686,153,100.00,-76,true
GGG,2013J,37420,CMA,229,0.00,595908,160,80.00,-69,true
GGG,2013J,37420,CMA,229,0.00,595927,149,100.00,-80,true
GGG,2013J,37420,CMA,229,0.00,595977,150,100.00,-79,true
GGG,2013J,37420,CMA,229,0.00,596071,158,100.00,-71,true
GGG,2013J,37420,CMA,229,0.00,596075,151,100.00,-78,true
GGG,2013J,37420,CMA,229,0.00,596089,158,40.00,-71,true
GGG,2013J,37420,CMA,229,0.00,596143,178,100.00,-51,true
GGG,2013J,37420,CMA,229,0.00,596208,152,80.00,-77,true
GGG,2013J,37420,CMA,229,0.00,596221,180,68.00,-49,true
GGG,2013J,37420,CMA,229,0.00,596358,208,100.00,-21,true
GGG,2013J,37420,CMA,229,0.00,596376,152,80.00,-77,true
GGG,2013J,37420,CMA,229,0.00,596527,159,100.00,-70,true
GGG,2013J,37420,CMA,229,0.00,596636,192,40.00,-37,true
GGG,2013J,37420,CMA,229,0.00,596694,160,100.00,-69,true
GGG,2013J,37420,CMA,229,0.00,596697,160,100.00,-69,true
GGG,2013J,37420,CMA,229,0.00,596801,149,80.00,-80,true
GGG,2013J,37420,CMA,229,0.00,596824,224,20.00,-5,false
GGG,2013J,37420,CMA,229,0.00,596943,208,80.00,-21,true
GGG,2013J,37420,CMA,229,0.00,597045,164,100.00,-65,true
GGG,2013J,37420,CMA,229,0.00,597058,157,100.00,-72,true
GGG,2013J,37420,CMA,229,0.00,597060,171,80.00,-58,true
GGG,2013J,37420,CMA,229,0.00,597097,194,100.00,-35,true
GGG,2013J,37420,CMA,229,0.00,597114,151,72.00,-78,true
GGG,2013J,37420,CMA,229,0.00,597152,202,100.00,-27,true
GGG,2013J,37420,CMA,229,0.00,597253,149,100.00,-80,true
GGG,2013J,37420,CMA,229,0.00,597299,164,100.00,-65,true
GGG,2013J,37420,CMA,229,0.00,597333,157,100.00,-72,true
GGG,2013J,37420,CMA,229,0.00,597360,207,80.00,-22,true
GGG,2013J,37420,CMA,229,0.00,597515,150,100.00,-79,true
GGG,2013J,37420,CMA,229,0.00,597597,164,80.00,-65,true
GGG,2013J,37420,CMA,229,0.00,597617,149,100.00,-80,true
GGG,2013J,37420,CMA,229,0.00,597669,171,80.00,-58,true
GGG,2013J,37420,CMA,229,0.00,597936,229,40.00,0,true
GGG,2013J,37420,CMA,229,0.00,597941,202,80.00,-27,true
GGG,2013J,37420,CMA,229,0.00,597971,229,100.00,0,true
GGG,2013J,37420,CMA,229,0.00,598107,151,100.00,-78,true
GGG,2013J,37420,CMA,229,0.00,598139,158,60.00,-71,true
GGG,2013J,37420,CMA,229,0.00,598176,229,60.00,0,true
GGG,2013J,37420,CMA,229,0.00,598178,149,80.00,-80,true
GGG,2013J,37420,CMA,229,0.00,598327,179,80.00,-50,true
GGG,2013J,37420,CMA,229,0.00,598420,161,100.00,-68,true
GGG,2013J,37420,CMA,229,0.00,598421,149,80.00,-80,true
GGG,2013J,37420,CMA,229,0.00,598667,158,100.00,-71,true
GGG,2013J,37420,CMA,229,0.00,598717,230,100.00,1,true
GGG,2013J,37420,CMA,229,0.00,598788,173,100.00,-56,true
GGG,2013J,37420,CMA,229,0.00,598840,213,100.00,-16,true
GGG,2013J,37420,CMA,229,0.00,598921,220,60.00,-9,true
GGG,2013J,37420,CMA,229,0.00,599009,203,100.00,-26,true
GGG,2013J,37420,CMA,229,0.00,599080,220,100.00,-9,true
GGG,2013J,37420,CMA,229,0.00,599278,159,60.00,-70,true
GGG,2013J,37420,CMA,229,0.00,599306,149,60.00,-80,true
GGG,2013J,37420,CMA,229,0.00,599385,192,100.00,-37,true
GGG,2013J,37420,CMA,229,0.00,599410,152,100.00,-77,true
GGG,2013J,37420,CMA,229,0.00,599529,231,100.00,2,true
GGG,2013J,37420,CMA,229,0.00,599815,157,100.00,-72,true
GGG,2013J,37420,CMA,229,0.00,599853,213,100.00,-16,true
GGG,2013J,37420,CMA,229,0.00,599963,153,100.00,-76,true
GGG,2013J,37420,CMA,229,0.00,600081,231,100.00,2,true
GGG,2013J,37420,CMA,229,0.00,600097,165,60.00,-64,true
GGG,2013J,37420,CMA,229,0.00,600202,201,100.00,-28,true
GGG,2013J,37420,CMA,229,0.00,600277,208,80.00,-21,true
GGG,2013J,37420,CMA,229,0.00,600305,150,80.00,-79,true
GGG,2013J,37420,CMA,229,0.00,600315,229,80.00,0,true
GGG,2013J,37420,CMA,229,0.00,600461,213,80.00,-16,true
GGG,2013J,37420,CMA,229,0.00,600471,186,100.00,-43,true
GGG,2013J,37420,CMA,229,0.00,600514,173,40.00,-56,true
GGG,2013J,37420,CMA,229,0.00,600606,171,100.00,-58,true
GGG,2013J,37420,CMA,229,0.00,600645,224,72.00,-5,true
GGG,2013J,37420,CMA,229,0.00,600733,166,100.00,-63,true
GGG,2013J,37420,CMA,229,0.00,600895,164,100.00,-65,true
GGG,2013J,37420,CMA,229,0.00,600908,229,80.00,0,true
GGG,2013J,37420,CMA,229,0.00,601123,152,100.00,-77,true
GGG,2013J,37420,CMA,229,0.00,601125,149,80.00,-80,true
GGG,2013J,37420,CMA,229,0.00,601126,164,100.00,-65,true
GGG,2013J,37420,CMA,229,0.00,601132,164,100.00,-65,true
GGG,2013J,37420,CMA,229,0.00,601199,182,100.00,-47,true
GGG,2013J,37420,CMA,229,0.00,601275,227,80.00,-2,true
GGG,2013J,37420,CMA,229,0.00,601319,158,100.00,-71,true
GGG,2013J,37420,CMA,229,0.00,601360,172,80.00,-57,true
GGG,2013J,37420,CMA,229,0.00,601464,181,100.00,-48,true
GGG,2013J,37420,CMA,229,0.00,601465,157,80.00,-72,true
GGG,2013J,37420,CMA,229,0.00,601546,193,80.00,-36,true
GGG,2013J,37420,CMA,229,0.00,601576,158,80.00,-71,true
GGG,2013J,37420,CMA,229,0.00,601605,159,100.00,-70,true
GGG,2013J,37420,CMA,229,0.00,601645,201,4.00,-28,false
GGG,2013J,37420,CMA,229,0.00,601854,179,100.00,-50,true
GGG,2013J,37420,CMA,229,0.00,601939,159,80.00,-70,true
GGG,2013J,37420,CMA,229,0.00,601963,228,80.00,-1,true
GGG,2013J,37420,CMA,229,0.00,601983,151,100.00,-78,true
GGG,2013J,37420,CMA,229,0.00,602072,210,100.00,-19,true
GGG,2013J,37420,CMA,229,0.00,602401,150,100.00,-79,true
GGG,2013J,37420,CMA,229,0.00,602470,167,100.00,-62,true
GGG,2013J,37420,CMA,229,0.00,602573,153,80.00,-76,true
GGG,2013J,37420,CMA,229,0.00,602604,173,100.00,-56,true
GGG,2013J,37420,CMA,229,0.00,602711,152,100.00,-77,true
GGG,2013J,37420,CMA,229,0.00,602780,207,52.00,-22,true
GGG,2013J,37420,CMA,229,0.00,602820,207,80.00,-22,true
GGG,2013J,37420,CMA,229,0.00,603044,172,100.00,-57,true
GGG,2013J,37420,CMA,229,0.00,603058,164,100.00,-65,true
GGG,2013J,37420,CMA,229,0.00,603164,199,100.00,-30,true
GGG,2013J,37420,CMA,229,0.00,603230,152,100.00,-77,true
GGG,2013J,37420,CMA,229,0.00,603328,203,60.00,-26,true
GGG,2013J,37420,CMA,229,0.00,603579,149,80.00,-80,true
GGG,2013J,37420,CMA,229,0.00,603685,174,60.00,-55,true
GGG,2013J,37420,CMA,229,0.00,603740,178,100.00,-51,true
GGG,2013J,37420,CMA,229,0.00,603763,180,60.00,-49,true
GGG,2013J,37420,CMA,229,0.00,603913,158,88.00,-71,true
GGG,2013J,37420,CMA,229,0.00,603918,153,100.00,-76,true
GGG,2013J,37420,CMA,229,0.00,604064,179,100.00,-50,true
GGG,2013J,37420,CMA,229,0.00,604096,186,100.00,-43,true
GGG,2013J,37420,CMA,229,0.00,604110,164,100.00,-65,true
GGG,2013J,37420,CMA,229,0.00,604213,164,80.00,-65,true
GGG,2013J,37420,CMA,229,0.00,604336,157,100.00,-72,true
GGG,2013J,37420,CMA,229,0.00,604423,165,40.00,-64,true
GGG,2013J,37420,CMA,229,0.00,604498,229,100.00,0,true
GGG,2013J,37420,CMA,229,0.00,604536,223,100.00,-6,true
GGG,2013J,37420,CMA,229,0.00,604539,159,100.00,-70,true
GGG,2013J,37420,CMA,229,0.00,604588,185,80.00,-44,true
GGG,2013J,37420,CMA,229,0.00,604721,160,80.00,-69,true
GGG,2013J,37420,CMA,229,0.00,604930,151,100.00,-78,true
GGG,2013J,37420,CMA,229,0.00,604980,224,80.00,-5,true
GGG,2013J,37420,CMA,229,0.00,605027,179,100.00,-50,true
GGG,2013J,37420,CMA,229,0.00,605072,157,80.00,-72,true
GGG,2013J,37420,CMA,229,0.00,605156,167,80.00,-62,true
GGG,2013J,37420,CMA,229,0.00,605225,161,100.00,-68,true
GGG,2013J,37420,CMA,229,0.00,605301,152,60.00,-77,true
GGG,2013J,37420,CMA,229,0.00,605306,158,60.00,-71,true
GGG,2013J,37420,CMA,229,0.00,605521,207,100.00,-22,true
GGG,2013J,37420,CMA,229,0.00,605692,189,72.00,-40,true
GGG,2013J,37420,CMA,229,0.00,605733,175,80.00,-54,true
GGG,2013J,37420,CMA,229,0.00,605901,194,100.00,-35,true
GGG,2013J,37420,CMA,229,0.00,605920,159,100.00,-70,true
GGG,2013J,37420,CMA,229,0.00,605977,174,72.00,-55,true
GGG,2013J,37420,CMA,229,0.00,606028,157,60.00,-72,true
GGG,2013J,37420,CMA,229,0.00,606233,230,100.00,1,true
GGG,2013J,37420,CMA,229,0.00,606245,172,100.00,-57,true
GGG,2013J,37420,CMA,229,0.00,606391,160,100.00,-69,true
GGG,2013J,37420,CMA,229,0.00,606409,158,80.00,-71,true
GGG,2013J,37420,CMA,229,0.00,606435,230,100.00,1,true
GGG,2013J,37420,CMA,229,0.00,606463,152,100.00,-77,true
GGG,2013J,37420,CMA,229,0.00,606471,150,100.00,-79,true
GGG,2013J,37420,CMA,229,0.00,606570,165,80.00,-64,true
GGG,2013J,37420,CMA,229,0.00,606815,149,100.00,-80,true
GGG,2013J,37420,CMA,229,0.00,606864,154,80.00,-75,true
GGG,2013J,37420,CMA,229,0.00,607018,230,100.00,1,true
GGG,2013J,37420,CMA,229,0.00,607163,229,100.00,0,true
GGG,2013J,37420,CMA,229,0.00,607256,216,80.00,-13,true
GGG,2013J,37420,CMA,229,0.00,607293,179,80.00,-50,true
GGG,2013J,37420,CMA,229,0.00,607443,154,100.00,-75,true
GGG,2013J,37420,CMA,229,0.00,607483,196,100.00,-33,true
GGG,2013J,37420,CMA,229,0.00,607507,199,80.00,-30,true
GGG,2013J,37420,CMA,229,0.00,607548,158,100.00,-71,true
GGG,2013J,37420,CMA,229,0.00,607754,158,80.00,-71,true
GGG,2013J,37420,CMA,229,0.00,607797,167,100.00,-62,true
GGG,2013J,37420,CMA,229,0.00,607849,213,60.00,-16,true
GGG,2013J,37420,CMA,229,0.00,607912,158,60.00,-71,true
GGG,2013J,37420,CMA,229,0.00,608115,167,100.00,-62,true
GGG,2013J,37420,CMA,229,0.00,608195,229,100.00,0,true
GGG,2013J,37420,CMA,229,0.00,608672,178,80.00,-51,true
GGG,2013J,37420,CMA,229,0.00,608693,158,68.00,-71,true
GGG,2013J,37420,CMA,229,0.00,609330,149,100.00,-80,true
GGG,2013J,37420,CMA,229,0.00,609399,158,100.00,-71,true
GGG,2013J,37420,CMA,229,0.00,609403,160,80.00,-69,true
GGG,2013J,37420,CMA,229,0.00,609538,164,100.00,-65,true
GGG,2013J,37420,CMA,229,0.00,609761,149,100.00,-80,true
GGG,2013J,37420,CMA,229,0.00,609900,230,100.00,1,true
GGG,2013J,37420,CMA,229,0.00,609912,228,100.00,-1,true
GGG,2013J,37420,CMA,229,0.00,610012,222,100.00,-7,true
GGG,2013J,37420,CMA,229,0.00,610057,192,100.00,-37,true
GGG,2013J,37420,CMA,229,0.00,610347,158,100.00,-71,true
GGG,2013J,37420,CMA,229,0.00,610380,195,48.00,-34,true
GGG,2013J,37420,CMA,229,0.00,610405,164,100.00,-65,true
GGG,2013J,37420,CMA,229,0.00,610557,166,100.00,-63,true
GGG,2013J,37420,CMA,229,0.00,610569,151,100.00,-78,true
GGG,2013J,37420,CMA,229,0.00,610597,149,100.00,-80,true
GGG,2013J,37420,CMA,229,0.00,610739,227,100.00,-2,true
GGG,2013J,37420,CMA,229,0.00,610749,158,100.00,-71,true
GGG,2013J,37420,CMA,229,0.00,611177,149,100.00,-80,true
GGG,2013J,37420,CMA,229,0.00,611215,209,100.00,-20,true
GGG,2013J,37420,CMA,229,0.00,611218,159,60.00,-70,true
GGG,2013J,37420,CMA,229,0.00,611241,230,100.00,1,true
GGG,2013J,37420,CMA,229,0.00,611580,158,80.00,-71,true
GGG,2013J,37420,CMA,229,0.00,612986,171,80.00,-58,true
GGG,2013J,37421,CMA,229,0.00,559919,210,100.00,-19,true
GGG,2013J,37421,CMA,229,0.00,560328,207,100.00,-22,true
GGG,2013J,37421,CMA,229,0.00,560374,207,100.00,-22,true
GGG,2013J,37421,CMA,229,0.00,560653,187,100.00,-42,true
GGG,2013J,37421,CMA,229,0.00,561148,185,80.00,-44,true
GGG,2013J,37421,CMA,229,0.00,561163,227,40.00,-2,true
GGG,2013J,37421,CMA,229,0.00,561884,201,100.00,-28,true
GGG,2013J,37421,CMA,229,0.00,562696,186,100.00,-43,true
GGG,2013J,37421,CMA,229,0.00,562913,187,100.00,-42,true
GGG,2013J,37421,CMA,229,0.00,564609,210,80.00,-19,true
GGG,2013J,37421,CMA,229,0.00,565002,220,100.00,-9,true
GGG,2013J,37421,CMA,229,0.00,565222,215,100.00,-14,true
GGG,2013J,37421,CMA,229,0.00,565640,220,100.00,-9,true
GGG,2013J,37421,CMA,229,0.00,565892,227,100.00,-2,true
GGG,2013J,37421,CMA,229,0.00,565993,200,100.00,-29,true
GGG,2013J,37421,CMA,229,0.00,566183,221,80.00,-8,true
GGG,2013J,37421,CMA,229,0.00,566923,213,100.00,-16,true
GGG,2013J,37421,CMA,229,0.00,566963,223,100.00,-6,true
GGG,2013J,37421,CMA,229,0.00,567009,186,60.00,-43,true
GGG,2013J,37421,CMA,229,0.00,567211,195,100.00,-34,true
GGG,2013J,37421,CMA,229,0.00,567325,195,100.00,-34,true
GGG,2013J,37421,CMA,229,0.00,568288,192,100.00,-37,true
GGG,2013J,37421,CMA,229,0.00,568539,185,80.00,-44,true
GGG,2013J,37421,CMA,229,0.00,569253,203,100.00,-26,true
GGG,2013J,37421,CMA,229,0.00,569490,192,80.00,-37,true
GGG,2013J,37421,CMA,229,0.00,569511,223,100.00,-6,true
GGG,2013J,37421,CMA,229,0.00,569679,200,80.00,-29,true
GGG,2013J,37421,CMA,229,0.00,569974,185,80.00,-44,true
GGG,2013J,37421,CMA,229,0.00,569984,229,80.00,0,true
GGG,2013J,37421,CMA,229,0.00,570141,227,100.00,-2,true
GGG,2013J,37421,CMA,229,0.00,570529,207,80.00,-22,true
GGG,2013J,37421,CMA,229,0.00,570801,199,100.00,-30,true
GGG,2013J,37421,CMA,229,0.00,571334,199,100.00,-30,true
GGG,2013J,37421,CMA,229,0.00,571380,189,100.00,-40,true
GGG,2013J,37421,CMA,229,0.00,571458,193,100.00,-36,true
GGG,2013J,37421,CMA,229,0.00,571577,187,100.00,-42,true
GGG,2013J,37421,CMA,229,0.00,571696,213,100.00,-16,true
GGG,2013J,37421,CMA,229,0.00,571768,185,20.00,-44,false
GGG,2013J,37421,CMA,229,0.00,571883,199,100.00,-30,true
GGG,2013J,37421,CMA,229,0.00,571952,224,80.00,-5,true
GGG,2013J,37421,CMA,229,0.00,572388,186,100.00,-43,true
GGG,2013J,37421,CMA,229,0.00,572663,215,100.00,-14,true
GGG,2013J,37421,CMA,229,0.00,572714,200,100.00,-29,true
GGG,2013J,37421,CMA,229,0.00,573134,207,80.00,-22,true
GGG,2013J,37421,CMA,229,0.00,573294,185,100.00,-44,true
GGG,2013J,37421,CMA,229,0.00,573331,209,100.00,-20,true
GGG,2013J,37421,CMA,229,0.00,573460,228,80.00,-1,true
GGG,2013J,37421,CMA,229,0.00,573464,185,100.00,-44,true
GGG,2013J,37421,CMA,229,0.00,573554,209,100.00,-20,true
GGG,2013J,37421,CMA,229,0.00,573666,208,80.00,-21,true
GGG,2013J,37421,CMA,229,0.00,574238,192,100.00,-37,true
GGG,2013J,37421,CMA,229,0.00,574351,201,100.00,-28,true
GGG,2013J,37421,CMA,229,0.00,574512,227,100.00,-2,true
GGG,2013J,37421,CMA,229,0.00,574857,185,100.00,-44,true
GGG,2013J,37421,CMA,229,0.00,574948,209,100.00,-20,true
GGG,2013J,37421,CMA,229,0.00,574960,199,100.00,-30,true
GGG,2013J,37421,CMA,229,0.00,574988,185,100.00,-44,true
GGG,2013J,37421,CMA,229,0.00,575061,229,60.00,0,true
GGG,2013J,37421,CMA,229,0.00,575136,228,100.00,-1,true
GGG,2013J,37421,CMA,229,0.00,575214,186,100.00,-43,true
GGG,2013J,37421,CMA,229,0.00,575355,185,80.00,-44,true
GGG,2013J,37421,CMA,229,0.00,575554,192,80.00,-37,true
GGG,2013J,37421,CMA,229,0.00,575559,194,100.00,-35,true
GGG,2013J,37421,CMA,229,0.00,575720,187,100.00,-42,true
GGG,2013J,37421,CMA,229,0.00,575984,230,80.00,1,true
GGG,2013J,37421,CMA,229,0.00,576143,227,40.00,-2,true
GGG,2013J,37421,CMA,229,0.00,576371,222,100.00,-7,true
GGG,2013J,37421,CMA,229,0.00,576425,228,60.00,-1,true
GGG,2013J,37421,CMA,229,0.00,576445,213,80.00,-16,true
GGG,2013J,37421,CMA,229,0.00,576488,210,60.00,-19,true
GGG,2013J,37421,CMA,229,0.00,576654,187,100.00,-42,true
GGG,2013J,37421,CMA,229,0.00,576761,214,80.00,-15,true
GGG,2013J,37421,CMA,229,0.00,576948,213,100.00,-16,true
GGG,2013J,37421,CMA,229,0.00,577780,199,100.00,-30,true
GGG,2013J,37421,CMA,229,0.00,577820,199,100.00,-30,true
GGG,2013J,37421,CMA,229,0.00,577888,201,100.00,-28,true
GGG,2013J,37421,CMA,229,0.00,578140,185,100.00,-44,true
GGG,2013J,37421,CMA,229,0.00,578207,227,100.00,-2,true
GGG,2013J,37421,CMA,229,0.00,578375,192,100.00,-37,true
GGG,2013J,37421,CMA,229,0.00,578666,187,100.00,-42,true
GGG,2013J,37421,CMA,229,0.00,578940,192,100.00,-37,true
GGG,2013J,37421,CMA,229,0.00,579015,200,60.00,-29,true
GGG,2013J,37421,CMA,229,0.00,579020,196,80.00,-33,true
GGG,2013J,37421,CMA,229,0.00,579086,185,100.00,-44,true
GGG,2013J,37421,CMA,229,0.00,579164,213,100.00,-16,true
GGG,2013J,37421,CMA,229,0.00,579201,199,80.00,-30,true
GGG,2013J,37421,CMA,229,0.00,579203,207,100.00,-22,true
GGG,2013J,37421,CMA,229,0.00,579381,194,100.00,-35,true
GGG,2013J,37421,CMA,229,0.00,579528,192,100.00,-37,true
GGG,2013J,37421,CMA,229,0.00,579572,230,100.00,1,true
GGG,2013J,37421,CMA,229,0.00,579661,213,100.00,-16,true
GGG,2013J,37421,CMA,229,0.00,580860,192,100.00,-37,true
GGG,2013J,37421,CMA,229,0.00,580870,220,80.00,-9,true
GGG,2013J,37421,CMA,229,0.00,581062,193,100.00,-36,true
GGG,2013J,37421,CMA,229,0.00,581063,185,100.00,-44,true
GGG,2013J,37421,CMA,229,0.00,581118,199,100.00,-30,true
GGG,2013J,37421,CMA,229,0.00,581178,186,100.00,-43,true
GGG,2013J,37421,CMA,229,0.00,581200,227,100.00,-2,true
GGG,2013J,37421,CMA,229,0.00,581239,192,100.00,-37,true
GGG,2013J,37421,CMA,229,0.00,581414,222,40.00,-7,true
GGG,2013J,37421,CMA,229,0.00,581485,200,100.00,-29,true
GGG,2013J,37421,CMA,229,0.00,581652,193,100.00,-36,true
GGG,2013J,37421,CMA,229,0.00,581806,213,80.00,-16,true
GGG,2013J,37421,CMA,229,0.00,581889,193,100.00,-36,true
GGG,2013J,37421,CMA,229,0.00,581956,185,100.00,-44,true
GGG,2013J,37421,CMA,229,0.00,581965,185,100.00,-44,true
GGG,2013J,37421,CMA,229,0.00,582226,200,100.00,-29,true
GGG,2013J,37421,CMA,229,0.00,582250,196,100.00,-33,true
GGG,2013J,37421,CMA,229,0.00,582420,187,80.00,-42,true
GGG,2013J,37421,CMA,229,0.00,582460,220,100.00,-9,true
