student_id,module_code,presentation_code,has_withdrawn,is_early_withdrawal_14d,week_1_minutes,week_2_minutes,week_2_activity_bucket
555827,FFF,2014J,false,false,163.5,61.5,45-89 mins (Moderate)
555837,BBB,2013B,true,false,1048.5,1077.0,180+ mins (Optimal)
555838,BBB,2013B,false,false,133.5,103.5,90-179 mins (Good)
555855,FFF,2013J,false,false,121.5,148.5,90-179 mins (Good)
555860,BBB,2014B,false,false,10.5,90.0,45-89 mins (Moderate)
555880,BBB,2013B,false,false,22.5,60.0,45-89 mins (Moderate)
555884,CCC,2014J,false,false,124.5,75.0,45-89 mins (Moderate)
555895,FFF,2013J,true,false,237.0,493.5,180+ mins (Optimal)
555902,BBB,2013B,false,false,76.5,0.0,<15 mins (Inactive)
555929,FFF,2014B,false,false,46.5,0.0,<15 mins (Inactive)
555930,BBB,2013B,false,false,115.5,774.0,180+ mins (Optimal)
555935,BBB,2013B,true,false,30.0,7.5,<15 mins (Inactive)
555946,BBB,2013B,false,false,82.5,12.0,<15 mins (Inactive)
555953,CCC,2014B,true,false,28.5,42.0,15-44 mins (At-Risk)
555989,CCC,2014J,false,false,154.5,130.5,90-179 mins (Good)
555989,DDD,2014J,false,false,72.0,4.5,<15 mins (Inactive)
556004,FFF,2013B,false,false,193.5,319.5,180+ mins (Optimal)
556007,DDD,2014B,true,false,1.5,0.0,<15 mins (Inactive)
556012,BBB,2014B,false,false,0.0,30.0,15-44 mins (At-Risk)
556022,FFF,2013B,false,false,82.5,46.5,45-89 mins (Moderate)
556042,CCC,2014B,true,false,0.0,6.0,<15 mins (Inactive)
556052,FFF,2014B,true,true,28.5,54.0,45-89 mins (Moderate)
556057,DDD,2014B,false,false,43.5,70.5,45-89 mins (Moderate)
556062,BBB,2013J,false,false,12.0,0.0,<15 mins (Inactive)
556077,BBB,2013B,true,false,31.5,147.0,90-179 mins (Good)
556082,DDD,2013B,false,false,141.0,90.0,45-89 mins (Moderate)
556089,BBB,2013J,false,false,169.5,0.0,<15 mins (Inactive)
556093,DDD,2013B,true,false,45.0,61.5,45-89 mins (Moderate)
556109,CCC,2014B,true,false,178.5,235.5,180+ mins (Optimal)
556109,EEE,2013J,false,false,207.0,99.0,90-179 mins (Good)
556121,FFF,2013B,false,false,345.0,322.5,180+ mins (Optimal)
556126,FFF,2013B,true,false,73.5,18.0,15-44 mins (At-Risk)
556126,FFF,2014B,true,false,0.0,28.5,15-44 mins (At-Risk)
556126,FFF,2014J,false,false,51.0,36.0,15-44 mins (At-Risk)
556133,FFF,2013B,false,false,100.5,261.0,180+ mins (Optimal)
556138,BBB,2013B,true,false,123.0,63.0,45-89 mins (Moderate)
556140,CCC,2014J,false,false,12.0,129.0,90-179 mins (Good)
556140,FFF,2014B,false,false,247.5,48.0,45-89 mins (Moderate)
556153,FFF,2013B,true,false,396.0,166.5,90-179 mins (Good)
556165,DDD,2013B,false,false,309.0,48.0,45-89 mins (Moderate)
556170,DDD,2014B,true,false,39.0,22.5,15-44 mins (At-Risk)
556171,DDD,2014B,false,false,88.5,22.5,15-44 mins (At-Risk)
556175,BBB,2013J,false,false,22.5,0.0,<15 mins (Inactive)
556177,EEE,2013J,false,false,64.5,70.5,45-89 mins (Moderate)
556185,DDD,2013B,false,false,84.0,34.5,15-44 mins (At-Risk)
556210,FFF,2013B,false,false,328.5,277.5,180+ mins (Optimal)
556211,EEE,2013J,false,false,340.5,358.5,180+ mins (Optimal)
556228,BBB,2013J,false,false,81.0,112.5,90-179 mins (Good)
556231,EEE,2013J,false,false,79.5,132.0,90-179 mins (Good)
556246,CCC,2014B,false,false,187.5,54.0,45-89 mins (Moderate)
556251,CCC,2014J,false,false,4.5,3.0,<15 mins (Inactive)
556251,FFF,2013B,false,false,27.0,43.5,15-44 mins (At-Risk)
556284,BBB,2013B,false,false,46.5,6.0,<15 mins (Inactive)
556290,BBB,2014J,true,false,57.0,60.0,45-89 mins (Moderate)
556292,BBB,2013B,false,false,91.5,196.5,180+ mins (Optimal)
556295,CCC,2014B,false,false,168.0,106.5,90-179 mins (Good)
556295,DDD,2013B,false,false,100.5,135.0,90-179 mins (Good)
556301,BBB,2013B,false,false,108.0,120.0,90-179 mins (Good)
556302,FFF,2013B,false,false,147.0,139.5,90-179 mins (Good)
556308,DDD,2013B,true,false,94.5,73.5,45-89 mins (Moderate)
556318,BBB,2013B,false,false,37.5,0.0,<15 mins (Inactive)
556337,DDD,2013B,false,false,217.5,39.0,15-44 mins (At-Risk)
556349,BBB,2013B,false,false,0.0,9.0,<15 mins (Inactive)
556351,FFF,2013B,false,false,618.0,216.0,180+ mins (Optimal)
556354,DDD,2013B,true,false,117.0,162.0,90-179 mins (Good)
556360,DDD,2013B,true,false,285.0,88.5,45-89 mins (Moderate)
556362,DDD,2013B,false,false,409.5,184.5,180+ mins (Optimal)
556369,DDD,2013B,true,false,34.5,1.5,<15 mins (Inactive)
556370,DDD,2013B,false,false,34.5,19.5,15-44 mins (At-Risk)
556373,DDD,2013B,false,false,102.0,46.5,45-89 mins (Moderate)
556374,DDD,2014B,true,false,1.5,0.0,<15 mins (Inactive)
556389,DDD,2013B,false,false,52.5,52.5,45-89 mins (Moderate)
556391,FFF,2013B,false,false,120.0,111.0,90-179 mins (Good)
556404,FFF,2013B,true,false,219.0,243.0,180+ mins (Optimal)
556406,GGG,2014B,false,false,36.0,31.5,15-44 mins (At-Risk)
556408,FFF,2013B,true,false,64.5,36.0,15-44 mins (At-Risk)
556416,DDD,2014B,false,false,114.0,126.0,90-179 mins (Good)
556427,BBB,2013J,true,false,0.0,10.5,<15 mins (Inactive)
556429,FFF,2013B,false,false,403.5,228.0,180+ mins (Optimal)
556440,CCC,2014J,false,false,48.0,118.5,90-179 mins (Good)
556440,FFF,2013B,false,false,502.5,586.5,180+ mins (Optimal)
556463,GGG,2014B,false,false,0.0,9.0,<15 mins (Inactive)
556476,CCC,2014J,false,false,73.5,45.0,15-44 mins (At-Risk)
556492,FFF,2013B,true,false,472.5,4.5,<15 mins (Inactive)
556492,FFF,2013J,true,true,0.0,15.0,<15 mins (Inactive)
556492,FFF,2014B,false,false,10.5,12.0,<15 mins (Inactive)
556498,FFF,2013B,false,false,112.5,201.0,180+ mins (Optimal)
556502,BBB,2013B,false,false,237.0,264.0,180+ mins (Optimal)
556509,GGG,2013J,false,false,0.0,70.5,45-89 mins (Moderate)
556514,DDD,2014J,false,false,136.5,115.5,90-179 mins (Good)
556520,GGG,2013J,false,false,79.5,48.0,45-89 mins (Moderate)
556521,CCC,2014B,true,false,1.5,0.0,<15 mins (Inactive)
556521,CCC,2014J,true,false,4.5,4.5,<15 mins (Inactive)
556521,EEE,2013J,false,false,198.0,106.5,90-179 mins (Good)
556523,GGG,2013J,false,false,7.5,33.0,15-44 mins (At-Risk)
556539,DDD,2013J,false,false,18.0,27.0,15-44 mins (At-Risk)
556540,FFF,2013B,false,false,349.5,178.5,90-179 mins (Good)
556542,FFF,2013B,true,false,25.5,79.5,45-89 mins (Moderate)
556553,BBB,2013B,false,false,64.5,7.5,<15 mins (Inactive)
556567,FFF,2013B,false,false,100.5,12.0,<15 mins (Inactive)
556568,BBB,2013B,true,false,22.5,67.5,45-89 mins (Moderate)
556575,DDD,2013B,false,false,103.5,49.5,45-89 mins (Moderate)
556584,CCC,2014B,false,false,112.5,4.5,<15 mins (Inactive)
556584,DDD,2013B,false,false,33.0,291.0,180+ mins (Optimal)
556587,CCC,2014B,false,false,18.0,21.0,15-44 mins (At-Risk)
556592,BBB,2013J,false,false,18.0,37.5,15-44 mins (At-Risk)
556637,BBB,2013J,true,true,132.0,88.5,45-89 mins (Moderate)
556639,FFF,2013J,false,false,0.0,196.5,180+ mins (Optimal)
556644,BBB,2014J,false,false,192.0,108.0,90-179 mins (Good)
556645,CCC,2014J,false,false,73.5,82.5,45-89 mins (Moderate)
556645,EEE,2013J,false,false,199.5,136.5,90-179 mins (Good)
556646,FFF,2013J,false,false,465.0,90.0,45-89 mins (Moderate)
556648,BBB,2013B,false,false,73.5,30.0,15-44 mins (At-Risk)
556659,FFF,2013B,false,false,549.0,423.0,180+ mins (Optimal)
556660,DDD,2013B,false,false,31.5,103.5,90-179 mins (Good)
556709,CCC,2014B,true,false,0.0,3.0,<15 mins (Inactive)
556709,EEE,2013J,false,false,265.5,136.5,90-179 mins (Good)
556713,DDD,2013B,true,false,3.0,0.0,<15 mins (Inactive)
556721,DDD,2013B,false,false,115.5,105.0,90-179 mins (Good)
556738,BBB,2013J,false,false,40.5,48.0,45-89 mins (Moderate)
556739,DDD,2013B,true,false,0.0,9.0,<15 mins (Inactive)
556742,EEE,2013J,false,false,0.0,61.5,45-89 mins (Moderate)
556756,DDD,2013B,false,false,84.0,67.5,45-89 mins (Moderate)
556774,DDD,2013B,false,false,57.0,85.5,45-89 mins (Moderate)
556780,DDD,2013B,false,false,249.0,156.0,90-179 mins (Good)
556783,FFF,2013B,false,false,739.5,525.0,180+ mins (Optimal)
556785,DDD,2013B,false,false,307.5,106.5,90-179 mins (Good)
556824,CCC,2014J,false,false,16.5,19.5,15-44 mins (At-Risk)
556835,DDD,2013B,false,false,297.0,153.0,90-179 mins (Good)
556840,BBB,2013B,true,false,0.0,120.0,90-179 mins (Good)
556853,BBB,2014B,false,false,30.0,0.0,<15 mins (Inactive)
556858,CCC,2014B,false,false,10.5,13.5,<15 mins (Inactive)
556860,BBB,2013B,false,false,313.5,183.0,180+ mins (Optimal)
556863,BBB,2013B,true,false,0.0,100.5,90-179 mins (Good)
556863,BBB,2014J,false,false,60.0,7.5,<15 mins (Inactive)
556865,BBB,2013B,false,false,99.0,0.0,<15 mins (Inactive)
556871,BBB,2013B,false,false,75.0,24.0,15-44 mins (At-Risk)
556877,BBB,2013B,true,false,264.0,117.0,90-179 mins (Good)
556877,BBB,2014B,false,false,111.0,30.0,15-44 mins (At-Risk)
556878,BBB,2013B,false,false,145.5,111.0,90-179 mins (Good)
556880,FFF,2013B,false,false,259.5,192.0,180+ mins (Optimal)
556883,BBB,2013B,false,false,0.0,45.0,15-44 mins (At-Risk)
556887,BBB,2013B,false,false,40.5,13.5,<15 mins (Inactive)
556892,BBB,2013B,false,false,60.0,160.5,90-179 mins (Good)
556898,BBB,2013B,false,false,249.0,183.0,180+ mins (Optimal)
556911,FFF,2013B,true,false,115.5,169.5,90-179 mins (Good)
556918,CCC,2014B,true,false,159.0,231.0,180+ mins (Optimal)
556918,DDD,2013B,false,false,150.0,346.5,180+ mins (Optimal)
556924,FFF,2013B,false,false,345.0,169.5,90-179 mins (Good)
556931,FFF,2013B,false,false,325.5,402.0,180+ mins (Optimal)
556934,DDD,2013B,false,false,99.0,6.0,<15 mins (Inactive)
556945,FFF,2013B,false,false,159.0,400.5,180+ mins (Optimal)
556959,BBB,2013B,false,false,298.5,189.0,180+ mins (Optimal)
556970,FFF,2013B,false,false,291.0,72.0,45-89 mins (Moderate)
556972,BBB,2013J,false,false,10.5,118.5,90-179 mins (Good)
556986,BBB,2013B,true,false,160.5,0.0,<15 mins (Inactive)
556987,BBB,2013B,false,false,193.5,27.0,15-44 mins (At-Risk)
556988,BBB,2013B,true,false,136.5,36.0,15-44 mins (At-Risk)
556990,BBB,2013B,false,false,157.5,81.0,45-89 mins (Moderate)
556992,BBB,2013B,false,false,43.5,127.5,90-179 mins (Good)
556997,BBB,2013B,false,false,105.0,43.5,15-44 mins (At-Risk)
556999,BBB,2013B,false,false,18.0,52.5,45-89 mins (Moderate)
557006,BBB,2013B,false,false,22.5,0.0,<15 mins (Inactive)
557012,FFF,2013J,false,false,114.0,79.5,45-89 mins (Moderate)
557020,FFF,2013J,false,false,153.0,190.5,180+ mins (Optimal)
557024,BBB,2013B,false,false,48.0,61.5,45-89 mins (Moderate)
557029,BBB,2014B,false,false,10.5,39.0,15-44 mins (At-Risk)
557032,BBB,2013B,false,false,42.0,72.0,45-89 mins (Moderate)
557040,FFF,2013J,true,false,46.5,31.5,15-44 mins (At-Risk)
557044,FFF,2013J,false,false,6.0,42.0,15-44 mins (At-Risk)
557045,DDD,2013B,false,false,0.0,27.0,15-44 mins (At-Risk)
557053,FFF,2013B,false,false,447.0,244.5,180+ mins (Optimal)
557054,FFF,2013J,false,false,48.0,46.5,45-89 mins (Moderate)
557057,BBB,2013B,false,false,0.0,100.5,90-179 mins (Good)
557060,BBB,2013B,false,false,0.0,922.5,180+ mins (Optimal)
557083,DDD,2014J,false,false,31.5,99.0,90-179 mins (Good)
557085,FFF,2014J,false,false,307.5,303.0,180+ mins (Optimal)
557085,GGG,2013J,false,false,91.5,27.0,15-44 mins (At-Risk)
557089,FFF,2013B,true,false,57.0,0.0,<15 mins (Inactive)
557129,FFF,2013B,false,false,57.0,58.5,45-89 mins (Moderate)
557145,BBB,2013B,false,false,66.0,4.5,<15 mins (Inactive)
557147,EEE,2013J,false,false,15.0,45.0,15-44 mins (At-Risk)
557177,FFF,2013B,false,false,0.0,22.5,15-44 mins (At-Risk)
557203,FFF,2013B,false,false,6.0,93.0,90-179 mins (Good)
557220,BBB,2013B,false,false,15.0,72.0,45-89 mins (Moderate)
557229,EEE,2014J,false,false,246.0,79.5,45-89 mins (Moderate)
557232,FFF,2013J,true,false,66.0,361.5,180+ mins (Optimal)
557237,DDD,2013B,false,false,46.5,33.0,15-44 mins (At-Risk)
557237,DDD,2014J,false,false,84.0,57.0,45-89 mins (Moderate)
557247,DDD,2013B,true,false,258.0,60.0,45-89 mins (Moderate)
557247,DDD,2013J,true,false,33.0,4.5,<15 mins (Inactive)
557285,BBB,2013B,false,false,73.5,90.0,45-89 mins (Moderate)
557290,FFF,2014J,false,false,330.0,345.0,180+ mins (Optimal)
557308,BBB,2013B,false,false,139.5,28.5,15-44 mins (At-Risk)
557314,FFF,2013B,false,false,561.0,49.5,45-89 mins (Moderate)
557325,BBB,2013B,false,false,39.0,55.5,45-89 mins (Moderate)
557345,FFF,2013B,false,false,565.5,672.0,180+ mins (Optimal)
557351,BBB,2013B,false,false,12.0,25.5,15-44 mins (At-Risk)
557351,BBB,2014B,false,false,22.5,64.5,45-89 mins (Moderate)
557358,DDD,2013B,false,false,126.0,85.5,45-89 mins (Moderate)
557385,FFF,2013J,false,false,96.0,0.0,<15 mins (Inactive)
557388,FFF,2013B,false,false,120.0,220.5,180+ mins (Optimal)
557389,DDD,2014J,false,false,615.0,277.5,180+ mins (Optimal)
557395,FFF,2013J,false,false,363.0,238.5,180+ mins (Optimal)
557404,DDD,2014B,false,false,49.5,78.0,45-89 mins (Moderate)
557415,EEE,2013J,false,false,1.5,27.0,15-44 mins (At-Risk)
557432,DDD,2013B,false,false,81.0,88.5,45-89 mins (Moderate)
557445,FFF,2013B,false,false,484.5,246.0,180+ mins (Optimal)
557451,BBB,2013B,false,false,67.5,0.0,<15 mins (Inactive)
557467,DDD,2013B,true,false,238.5,88.5,45-89 mins (Moderate)
557469,FFF,2013B,true,false,0.0,1.5,<15 mins (Inactive)
557469,FFF,2014B,false,false,0.0,3.0,<15 mins (Inactive)
557474,DDD,2013J,false,false,58.5,10.5,<15 mins (Inactive)
557474,DDD,2014J,true,false,19.5,0.0,<15 mins (Inactive)
557477,DDD,2013B,false,false,88.5,9.0,<15 mins (Inactive)
557481,FFF,2013J,true,false,519.0,472.5,180+ mins (Optimal)
557490,EEE,2013J,false,false,66.0,0.0,<15 mins (Inactive)
557504,DDD,2013B,true,false,3.0,45.0,15-44 mins (At-Risk)
557528,BBB,2013B,false,false,222.0,126.0,90-179 mins (Good)
557542,FFF,2013B,true,false,0.0,121.5,90-179 mins (Good)
557545,FFF,2013J,false,false,121.5,163.5,90-179 mins (Good)
557586,FFF,2013B,false,false,163.5,271.5,180+ mins (Optimal)
557594,BBB,2013B,false,false,93.0,39.0,15-44 mins (At-Risk)
557608,CCC,2014J,true,false,28.5,94.5,90-179 mins (Good)
557622,BBB,2013B,false,false,144.0,121.5,90-179 mins (Good)
557650,CCC,2014J,false,false,66.0,198.0,180+ mins (Optimal)
557650,FFF,2014B,false,false,130.5,205.5,180+ mins (Optimal)
557655,FFF,2013J,false,false,85.5,159.0,90-179 mins (Good)
557661,FFF,2013J,false,false,0.0,333.0,180+ mins (Optimal)
557694,DDD,2013B,false,false,198.0,514.5,180+ mins (Optimal)
557700,CCC,2014B,true,false,30.0,229.5,180+ mins (Optimal)
557700,CCC,2014J,false,false,60.0,73.5,45-89 mins (Moderate)
557700,EEE,2014B,false,false,133.5,192.0,180+ mins (Optimal)
557708,FFF,2014B,false,false,34.5,10.5,<15 mins (Inactive)
557709,BBB,2013B,true,false,163.5,0.0,<15 mins (Inactive)
557710,FFF,2013B,false,false,684.0,441.0,180+ mins (Optimal)
557735,FFF,2013B,true,false,139.5,84.0,45-89 mins (Moderate)
557735,FFF,2013J,false,false,1.5,0.0,<15 mins (Inactive)
557742,DDD,2013B,false,false,163.5,109.5,90-179 mins (Good)
557751,DDD,2013B,true,false,36.0,0.0,<15 mins (Inactive)
557752,DDD,2013B,true,false,13.5,0.0,<15 mins (Inactive)
557758,BBB,2013B,false,false,717.0,534.0,180+ mins (Optimal)
557764,DDD,2013B,false,false,91.5,213.0,180+ mins (Optimal)
557766,FFF,2013J,false,false,133.5,96.0,90-179 mins (Good)
557773,FFF,2013B,true,false,139.5,75.0,45-89 mins (Moderate)
557775,BBB,2013B,false,false,0.0,111.0,90-179 mins (Good)
557787,FFF,2013B,false,false,55.5,7.5,<15 mins (Inactive)
557792,FFF,2013B,false,false,1.5,127.5,90-179 mins (Good)
557792,FFF,2014J,true,false,39.0,45.0,15-44 mins (At-Risk)
557811,FFF,2013B,false,false,621.0,199.5,180+ mins (Optimal)
557826,DDD,2013B,true,false,78.0,202.5,180+ mins (Optimal)
557827,BBB,2013B,false,false,135.0,16.5,15-44 mins (At-Risk)
557830,FFF,2014J,false,false,162.0,99.0,90-179 mins (Good)
557840,FFF,2013B,false,false,409.5,148.5,90-179 mins (Good)
557846,DDD,2013B,false,false,148.5,6.0,<15 mins (Inactive)
557850,DDD,2013B,false,false,72.0,48.0,45-89 mins (Moderate)
557877,FFF,2013B,false,false,217.5,208.5,180+ mins (Optimal)
557891,FFF,2013B,false,false,333.0,150.0,90-179 mins (Good)
557894,FFF,2014B,true,false,15.0,336.0,180+ mins (Optimal)
557908,FFF,2013B,true,false,124.5,57.0,45-89 mins (Moderate)
557911,DDD,2013B,false,false,90.0,106.5,90-179 mins (Good)
557924,DDD,2013B,false,false,276.0,331.5,180+ mins (Optimal)
557935,BBB,2013B,false,false,79.5,40.5,15-44 mins (At-Risk)
557968,BBB,2013B,false,false,109.5,40.5,15-44 mins (At-Risk)
557979,BBB,2013B,false,false,72.0,12.0,<15 mins (Inactive)
557995,CCC,2014B,true,false,72.0,4.5,<15 mins (Inactive)
558018,FFF,2013B,false,false,1066.5,775.5,180+ mins (Optimal)
558021,DDD,2013J,false,false,93.0,60.0,45-89 mins (Moderate)
558024,BBB,2013B,false,false,37.5,49.5,45-89 mins (Moderate)
558029,DDD,2014B,false,false,525.0,277.5,180+ mins (Optimal)
558035,BBB,2013J,true,false,28.5,64.5,45-89 mins (Moderate)
558040,BBB,2013B,false,false,72.0,42.0,15-44 mins (At-Risk)
558042,BBB,2013B,false,false,69.0,21.0,15-44 mins (At-Risk)
558044,FFF,2014J,false,false,139.5,150.0,90-179 mins (Good)
558052,DDD,2013J,true,false,0.0,45.0,15-44 mins (At-Risk)
558054,EEE,2013J,false,false,42.0,66.0,45-89 mins (Moderate)
558066,BBB,2013B,false,false,64.5,0.0,<15 mins (Inactive)
558068,BBB,2013B,false,false,36.0,138.0,90-179 mins (Good)
558075,BBB,2013B,false,false,57.0,0.0,<15 mins (Inactive)
558084,BBB,2014B,false,false,172.5,117.0,90-179 mins (Good)
558090,FFF,2013J,false,false,7.5,63.0,45-89 mins (Moderate)
558092,BBB,2013B,false,false,12.0,0.0,<15 mins (Inactive)
558098,FFF,2013B,false,false,73.5,90.0,45-89 mins (Moderate)
558099,BBB,2013B,false,false,28.5,0.0,<15 mins (Inactive)
558104,FFF,2013B,false,false,360.0,436.5,180+ mins (Optimal)
558105,FFF,2014B,false,false,142.5,4.5,<15 mins (Inactive)
558113,BBB,2013B,false,false,18.0,0.0,<15 mins (Inactive)
558114,BBB,2013B,false,false,103.5,25.5,15-44 mins (At-Risk)
558121,FFF,2014B,false,false,75.0,0.0,<15 mins (Inactive)
558123,DDD,2013B,true,false,48.0,0.0,<15 mins (Inactive)
558134,DDD,2013B,true,false,7.5,6.0,<15 mins (Inactive)
558140,DDD,2013J,false,false,96.0,15.0,<15 mins (Inactive)
558153,DDD,2013B,false,false,75.0,19.5,15-44 mins (At-Risk)
558163,BBB,2013B,true,false,49.5,7.5,<15 mins (Inactive)
558200,DDD,2013B,false,false,121.5,177.0,90-179 mins (Good)
558205,FFF,2013J,true,false,270.0,49.5,45-89 mins (Moderate)
558208,FFF,2013B,false,false,448.5,442.5,180+ mins (Optimal)
558224,DDD,2013B,false,false,67.5,60.0,45-89 mins (Moderate)
558244,FFF,2013B,true,false,552.0,309.0,180+ mins (Optimal)
558244,FFF,2014B,false,false,259.5,307.5,180+ mins (Optimal)
558247,BBB,2013B,false,false,177.0,28.5,15-44 mins (At-Risk)
558250,BBB,2013B,false,false,246.0,97.5,90-179 mins (Good)
558262,FFF,2013B,false,false,57.0,142.5,90-179 mins (Good)
558280,FFF,2013B,false,false,120.0,43.5,15-44 mins (At-Risk)
558284,FFF,2013J,true,false,145.5,55.5,45-89 mins (Moderate)
558284,FFF,2014B,true,false,276.0,225.0,180+ mins (Optimal)
558290,DDD,2013B,false,false,360.0,787.5,180+ mins (Optimal)
558292,DDD,2014B,false,false,0.0,12.0,<15 mins (Inactive)
558301,FFF,2013J,false,false,109.5,42.0,15-44 mins (At-Risk)
558308,DDD,2013B,true,false,24.0,109.5,90-179 mins (Good)
558317,DDD,2013B,true,false,0.0,9.0,<15 mins (Inactive)
558324,BBB,2013B,true,false,99.0,54.0,45-89 mins (Moderate)
558333,BBB,2013J,false,false,0.0,13.5,<15 mins (Inactive)
558342,FFF,2014J,false,false,1.5,18.0,15-44 mins (At-Risk)
558345,FFF,2013J,false,false,279.0,75.0,45-89 mins (Moderate)
558373,BBB,2013B,false,false,75.0,9.0,<15 mins (Inactive)
558404,FFF,2013B,true,false,16.5,7.5,<15 mins (Inactive)
558404,FFF,2014B,true,false,3.0,28.5,15-44 mins (At-Risk)
558415,DDD,2013B,false,false,94.5,30.0,15-44 mins (At-Risk)
558435,BBB,2013B,false,false,285.0,148.5,90-179 mins (Good)
558440,CCC,2014J,true,false,57.0,172.5,90-179 mins (Good)
558440,DDD,2013B,false,false,22.5,109.5,90-179 mins (Good)
558444,EEE,2013J,false,false,24.0,22.5,15-44 mins (At-Risk)
558463,CCC,2014J,false,false,7.5,262.5,180+ mins (Optimal)
558463,EEE,2013J,false,false,7.5,76.5,45-89 mins (Moderate)
558471,CCC,2014B,true,false,315.0,421.5,180+ mins (Optimal)
558484,FFF,2013J,false,false,229.5,310.5,180+ mins (Optimal)
558486,GGG,2014J,false,false,54.0,103.5,90-179 mins (Good)
558489,FFF,2013B,false,false,174.0,36.0,15-44 mins (At-Risk)
558503,FFF,2013B,false,false,22.5,216.0,180+ mins (Optimal)
558509,EEE,2014J,false,false,0.0,36.0,15-44 mins (At-Risk)
558518,CCC,2014B,false,false,1.5,12.0,<15 mins (Inactive)
558533,BBB,2013J,false,false,49.5,27.0,15-44 mins (At-Risk)
558558,FFF,2013B,false,false,705.0,430.5,180+ mins (Optimal)
558595,BBB,2014B,false,false,48.0,46.5,45-89 mins (Moderate)
558597,FFF,2013B,false,false,99.0,163.5,90-179 mins (Good)
558602,BBB,2013B,false,false,25.5,0.0,<15 mins (Inactive)
558610,DDD,2013B,true,false,229.5,243.0,180+ mins (Optimal)
558610,DDD,2013J,false,false,16.5,52.5,45-89 mins (Moderate)
558616,CCC,2014B,false,false,363.0,153.0,90-179 mins (Good)
558622,BBB,2013B,false,false,90.0,342.0,180+ mins (Optimal)
558626,DDD,2013B,true,false,1.5,18.0,15-44 mins (At-Risk)
558628,FFF,2013B,false,false,454.5,931.5,180+ mins (Optimal)
558629,DDD,2014B,false,false,147.0,154.5,90-179 mins (Good)
558635,FFF,2013J,false,false,196.5,135.0,90-179 mins (Good)
558645,DDD,2013B,false,false,286.5,12.0,<15 mins (Inactive)
558661,BBB,2013J,false,false,13.5,19.5,15-44 mins (At-Risk)
558662,BBB,2013B,false,false,150.0,42.0,15-44 mins (At-Risk)
558678,DDD,2013B,false,false,94.5,208.5,180+ mins (Optimal)
558689,BBB,2013B,false,false,34.5,70.5,45-89 mins (Moderate)
558692,FFF,2013B,false,false,130.5,181.5,180+ mins (Optimal)
558701,BBB,2013B,true,false,199.5,67.5,45-89 mins (Moderate)
558705,DDD,2014B,false,false,39.0,1.5,<15 mins (Inactive)
558747,BBB,2013B,false,false,388.5,144.0,90-179 mins (Good)
558755,BBB,2013J,false,false,58.5,48.0,45-89 mins (Moderate)
558760,FFF,2013B,false,false,126.0,0.0,<15 mins (Inactive)
558764,FFF,2014J,false,false,102.0,525.0,180+ mins (Optimal)
558765,DDD,2013J,false,false,16.5,0.0,<15 mins (Inactive)
558769,BBB,2013B,false,false,261.0,162.0,90-179 mins (Good)
558770,FFF,2013B,false,false,270.0,240.0,180+ mins (Optimal)
558772,FFF,2013B,false,false,42.0,69.0,45-89 mins (Moderate)
558776,FFF,2013B,true,false,18.0,210.0,180+ mins (Optimal)
558779,DDD,2013B,false,false,28.5,0.0,<15 mins (Inactive)
558787,DDD,2013B,false,false,63.0,174.0,90-179 mins (Good)
558801,FFF,2013B,false,false,444.0,412.5,180+ mins (Optimal)
558806,DDD,2013B,false,false,1.5,85.5,45-89 mins (Moderate)
558807,FFF,2013B,true,false,118.5,370.5,180+ mins (Optimal)
558809,BBB,2013B,false,false,364.5,256.5,180+ mins (Optimal)
558820,BBB,2013B,false,false,153.0,97.5,90-179 mins (Good)
558829,DDD,2013B,false,false,393.0,280.5,180+ mins (Optimal)
558837,DDD,2013B,false,false,36.0,109.5,90-179 mins (Good)
558839,CCC,2014J,false,false,15.0,100.5,90-179 mins (Good)
558851,FFF,2013B,false,false,238.5,697.5,180+ mins (Optimal)
558854,FFF,2013B,false,false,103.5,78.0,45-89 mins (Moderate)
558893,FFF,2013J,false,false,241.5,183.0,180+ mins (Optimal)
558903,BBB,2013B,false,false,45.0,40.5,15-44 mins (At-Risk)
558907,FFF,2013B,false,false,634.5,408.0,180+ mins (Optimal)
558909,FFF,2013J,true,true,7.5,1.5,<15 mins (Inactive)
558914,CCC,2014B,false,false,99.0,163.5,90-179 mins (Good)
558914,DDD,2013B,false,false,246.0,283.5,180+ mins (Optimal)
558915,FFF,2013B,false,false,76.5,627.0,180+ mins (Optimal)
558921,BBB,2014B,false,false,103.5,24.0,15-44 mins (At-Risk)
558948,DDD,2013B,false,false,19.5,52.5,45-89 mins (Moderate)
558955,BBB,2013B,false,false,0.0,7.5,<15 mins (Inactive)
558962,BBB,2013J,false,false,117.0,78.0,45-89 mins (Moderate)
558963,FFF,2013B,false,false,58.5,7.5,<15 mins (Inactive)
558965,BBB,2013B,false,false,199.5,40.5,15-44 mins (At-Risk)
558970,FFF,2013J,false,false,21.0,49.5,45-89 mins (Moderate)
558983,BBB,2013J,false,false,73.5,27.0,15-44 mins (At-Risk)
559004,FFF,2013B,false,false,213.0,127.5,90-179 mins (Good)
559011,BBB,2013B,true,false,4.5,0.0,<15 mins (Inactive)
559031,BBB,2013B,false,false,97.5,0.0,<15 mins (Inactive)
559058,FFF,2013B,false,false,226.5,288.0,180+ mins (Optimal)
559062,FFF,2013B,false,false,298.5,217.5,180+ mins (Optimal)
